AR,ASAH1,CCND1,CCNE1,CDH3,CDK6,CDKN2A,CEACAM7,CHAD,CHEK2,CLEC3A,CRYAB,DEFB132,DNAH7,DNMT3A,EGFR,ERBB2,ESR1,EZH2,FOXA1,FOXC1,GATA3,GZMB,ID4,IDO1,IL2RA,INPP4B,KRT18,KRT5,KRT6A,KRT6B,KRT8,MDGA2,MDM2,MET,MKI67,MSLN,MUC1,MYB,NOTCH1,OGN,OLAH,PGR,PIP,PTK6,RYR1,SNAI1,TBC1D1,TBC1D22B,TBC1D7,TFF1,TGFB3,TRIM29,UBE2C,USP6NL,VAV3,VRK1,XBP1,YES1,YOD1,tnbc,case_id
9.015662792972645,9.342595951096651,9.998388557730848,4.248495242049359,7.78155595923534,6.539585955617669,5.220355825078324,0.0,7.431299675155903,6.234410725718371,3.6635616461296463,7.307872780763706,3.912023005428146,5.198497031265826,7.372746366404328,7.7025561132685825,9.651429991057276,8.9142228207033,6.327936783729195,9.448648359810164,6.363028103540465,10.011624211140706,2.4849066497880004,7.457609289715606,4.290459441148391,3.1354942159291497,8.240385115516334,9.813617548107086,9.203215047033597,1.9459101490553132,5.4680601411351315,10.407590630541293,0.0,8.070906088787819,7.107425474110705,8.00903068506973,1.9459101490553132,10.245764338688534,7.9208096792886,7.346655163176539,7.0825485693553,0.0,9.350015354048663,5.6131281063880705,5.91350300563827,5.159055299214529,4.736198448394496,7.455876687491824,6.490723534502507,6.2166061010848646,9.532641238823578,8.429672593886743,8.034631032923107,6.62273632394984,7.033506484287697,8.841881989497114,6.300785794663244,11.177844260415156,8.02059914989697,6.46302945692067,False,c397e6c2-ba3a-4f5e-a258-c140611192fe
9.371182897093012,8.854950316500325,8.496990484098719,4.48863636973214,7.355641102974253,6.459904454377535,5.420534999272286,2.772588722239781,7.447751280047908,6.016157159698354,0.6931471805599453,7.004881989712859,3.912023005428146,4.770684624465665,6.97166860472579,6.9411900550683745,9.273690687476943,9.20522732258936,6.184148890937483,9.038958755220564,5.176149732573829,9.720345659358273,3.5263605246161616,6.259581464064923,5.768320995793772,4.290459441148391,7.528331766707247,10.466526047749053,9.00663173330058,2.995732273553991,6.104793232414985,10.594156665220533,0.0,7.708410667257367,6.556778356158042,7.355001921105257,2.3978952727983707,9.360138737064576,7.935945103353701,6.551080335043404,6.349138991379798,0.0,9.085457189829492,7.342779189331845,6.272877006546167,4.727387818712341,4.276666119016055,6.63200177739563,6.1092475827643655,5.855071922202427,9.345745008982384,8.336390480591552,7.532623618788788,6.313548046277095,6.80128303447162,9.050992878742049,5.986452005284438,11.457423325808625,7.438971592395862,4.543294782270004,False,4b620966-b4c7-4615-bf58-ca9d3226b9bd
8.730043953245016,8.520388082312756,9.788188928172666,3.6635616461296463,6.652863029353347,7.299797366758161,5.3230099791384085,2.302585092994046,7.75190533307861,5.583496308781699,0.0,6.548219102762372,0.6931471805599453,5.170483995038151,7.069874128458572,6.359573868672378,9.716073048676163,10.122141038577473,5.5134287461649825,9.079206103951382,4.672828834461906,9.940783337279823,2.772588722239781,7.640123172695364,4.110873864173311,4.007333185232471,7.721348612617949,11.203461207189491,7.285506548522785,2.833213344056216,5.153291594497779,12.116968170447352,0.0,8.845777255188445,5.627621113690637,7.1098794630722715,2.3978952727983707,9.057888248784506,8.252185436003328,8.13973227971767,5.442417710521793,0.6931471805599453,10.003332887505843,7.395107546562485,7.4073177104694174,4.143134726391533,4.143134726391533,6.486160788944089,6.52795791762255,5.988961416889864,8.895081531754167,7.549082710812286,5.8916442118257715,5.7430031878094825,6.863803391452954,9.116688815894728,5.720311776607412,11.505286361172946,7.644919344958857,4.882801922586371,False,0ed9ad26-7fdc-4d75-93f9-d029eee94993
8.683046555502886,9.093806555720231,8.98894529119609,4.007333185232471,7.317212408359839,6.9726062513017535,6.336825731146441,1.791759469228055,5.497168225293202,5.641907070938114,0.0,6.620073206530356,2.0794415416798357,4.477336814478207,6.9985096422506015,7.424761761823209,10.19954693711736,7.622663951323595,5.2832037287379885,9.016876974763385,5.7745515455444085,9.388151773292252,0.6931471805599453,6.660575149839686,3.737669618283368,3.218875824868201,7.761744984658913,9.899830875032585,8.286521373681236,3.258096538021482,6.3080984415095305,11.058732190770712,0.0,8.011686729127847,6.656726524178391,7.219642040130736,5.181783550292085,9.816130661317876,7.253470382684528,7.138866999945524,8.94023623179847,0.6931471805599453,8.804175018753625,5.82600010738045,5.991464547107982,4.430816798843313,4.912654885736052,7.771910256435763,6.077642243349034,5.834810737062605,7.20414929203594,9.19268543673746,7.319202458767849,5.3706380281276624,6.7357800142423265,8.298041661371565,5.308267697401205,11.19284416007177,7.912056888179006,6.249975242259483,False,a6a863d9-b39d-4965-b47f-79a1bcf3c976
8.958025443361693,8.591001118560957,7.990576881743923,5.726847747587197,6.826545223556594,6.927557906278317,7.584264818389059,3.218875824868201,6.255750041753367,6.658011045870748,8.829372735468406,6.320768294250582,0.6931471805599453,5.288267030694535,7.4377951216719325,6.937314081223682,9.072341873818893,8.958925938694943,6.93537044601511,9.162199996648248,5.303304908059076,9.277531621516506,5.298317366548036,7.423568444259167,6.650279048587422,4.962844630259907,6.795705775173514,10.092246676988507,6.827629234502852,1.0986122886681098,3.4011973816621555,10.57969201236576,0.6931471805599453,7.751045117971802,7.313220387090301,8.711113884053544,2.1972245773362196,10.607821922486638,7.845024417241484,7.725330037917135,8.706324840138741,0.6931471805599453,6.38856140554563,7.969357742016346,6.663132695990803,4.127134385045092,5.8522024797744745,7.987184748233473,6.733401891837359,6.2878585601617845,3.4011973816621555,8.384575666801398,7.179307969504034,7.371489295214277,6.9363427358340495,8.933927891782632,6.516193076042964,10.865497070055229,7.546446273746024,6.297109319933935,False,16368c32-2118-4fcf-8693-6c89995e49d8
8.236685322712457,9.344171719609704,10.528810820966973,4.962844630259907,7.233455418621439,5.932245187448011,5.476463551931511,0.6931471805599453,6.621405651764134,5.351858133476067,3.1780538303479458,7.699389406256737,3.295836866004329,3.58351893845611,6.530877627725885,7.322510433997394,9.53791600808964,8.841014310483892,5.955837369464831,9.116469156366112,5.796057750765372,9.690789259083456,2.70805020110221,5.717027701406222,3.49650756146648,3.713572066704308,8.455104999102815,10.20006742192352,8.934455109403913,3.49650756146648,6.620073206530356,11.148563911740482,0.6931471805599453,10.103935495918147,7.7406644019172415,8.201934351194222,3.4011973816621555,6.507277712385012,7.395721608602045,7.338888133838879,7.0707241072602764,1.9459101490553132,8.594339400592892,3.737669618283368,5.971261839790462,3.6375861597263857,4.330733340286331,8.096512917501594,5.950642552587727,6.0844994130751715,8.745443680098592,6.668228248417403,6.914730892718563,7.6638772587034705,6.601230118728877,8.039802343736485,6.327936783729195,11.33959536361373,7.479864131165027,5.84354441703136,False,a2db9dd1-44d5-48b5-817c-a21a85fadb21
3.49650756146648,6.926577033222725,6.2878585601617845,6.85751406254539,7.22402480828583,7.264730177929867,7.517520850603031,1.3862943611198906,5.6937321388027,7.122866658599083,1.9459101490553132,5.420534999272286,0.0,4.0943445622221,8.472195825485501,7.293017679772782,6.810142450115136,2.833213344056216,8.412054873292933,8.129764445794171,4.882801922586371,2.3978952727983707,2.302585092994046,6.115892125483034,2.833213344056216,3.58351893845611,4.07753744390572,9.237177025929745,8.056743774975313,5.736572297479192,5.0106352940962555,9.422625179955515,3.737669618283368,8.057377488557991,6.366470447731438,9.562123369834488,0.6931471805599453,5.84354441703136,9.429315246418172,9.352881058758292,1.3862943611198906,1.791759469228055,2.995732273553991,0.0,4.248495242049359,6.579251212010101,4.852030263919617,8.396831834745054,7.022868086082641,6.942156705699469,1.3862943611198906,6.19644412779452,8.85051762174672,8.536407410340042,7.053585727193677,6.182084906716632,7.336936913707618,8.089482474360754,8.570733958344267,6.652863029353347,True,a5b44d66-c162-46b5-9df2-86305f0385c5
8.354203562921775,9.201602306032898,11.212347260383366,5.147494476813453,7.171656822768514,6.253828811575473,5.53338948872752,4.143134726391533,3.912023005428146,6.113682179832232,4.127134385045092,5.545177444479562,0.6931471805599453,4.219507705176107,7.443078374348516,6.876264611890766,12.661152974180531,9.15302900526307,6.647688373563329,9.869672204041397,5.4510384535657,9.895858525371636,2.1972245773362196,5.541263545158426,3.218875824868201,3.737669618283368,8.316544717929398,10.95296211664269,7.051855622955894,6.456769655572163,6.335054251498059,11.476500041352375,0.0,8.17948018535889,5.135798437050262,7.67368812926773,3.091042453358316,11.198913106339084,7.168579897264035,7.32052696227274,6.2878585601617845,0.6931471805599453,4.997212273764115,9.745956164549392,6.934397209928558,6.1779441140506,5.476463551931511,7.724888439323074,6.421622267806518,5.991464547107982,9.949941656908011,8.330863613224745,6.871091294610546,7.02108396428914,7.057036981697891,7.888334500738654,5.921578419643816,12.030641296640963,8.10892415597534,6.977281341630747,False,784de7ac-8424-42eb-83d4-a1bebaa42b97
8.205218426395412,9.594854193331416,10.563646557269092,5.484796933490655,6.363028103540465,6.981934677156389,5.6131281063880705,4.127134385045092,7.25063551189868,6.021023349349527,2.70805020110221,5.916202062607435,0.0,3.5553480614894135,7.682943169878292,6.504288173536645,12.501704286267652,9.99488098096534,6.744059186311348,9.494014423030425,5.365976015021851,9.75620490038669,3.871201010907891,5.717027701406222,5.476463551931511,5.342334251964811,7.764296006450518,10.71159155655226,7.246368080102461,2.1972245773362196,5.420534999272286,10.947731648720744,2.833213344056216,8.387995252944556,5.976350909297934,8.534640105019959,0.6931471805599453,10.436495323235768,7.493317248862145,7.736307096548285,6.436150368369428,0.0,7.77779262633883,5.075173815233827,6.421622267806518,6.822197390620491,4.941642422609304,7.256297239690681,6.593044534142437,5.918893854273146,8.234564993267135,8.233503140233994,5.6240175061873385,7.085064293952548,6.492239835020471,8.59378379357795,6.57507584059962,11.040518951108185,7.994632311431825,4.663439094112067,False,0dc337fa-da8b-42c4-b9a7-fb76d81c161f
3.6635616461296463,8.589327789175437,10.533242221705075,6.582025138892826,8.15908865466791,8.618666160346871,8.529911963824013,0.6931471805599453,3.7612001156935624,6.373319789577012,0.0,6.953684210870537,0.6931471805599453,3.295836866004329,7.841099765422119,8.166784289056151,8.494129251817686,5.2574953720277815,7.463363045520021,7.110696122978827,7.96032362914884,5.860786223465865,5.0106352940962555,7.4821189235521155,5.37989735354046,5.181783550292085,5.298317366548036,9.301459965343666,10.780767149293991,8.240648863374913,9.535534968687736,10.375302041185826,2.6390573296152584,7.537430036586509,7.552762084214147,8.379079889286603,8.913146539151807,6.042632833682381,8.623892810075294,8.60666819784384,4.709530201312334,1.3862943611198906,3.828641396489095,4.127134385045092,3.218875824868201,4.406719247264253,5.003946305945459,8.409385238781931,6.459904454377535,6.731018100482083,3.258096538021482,6.2766434893416445,8.265135629937385,8.266421472984554,6.831953565565855,6.539585955617669,6.594413459749778,8.645058562414134,8.412943170042439,6.063785208687608,True,a9bb8159-32f0-454c-a946-b3286a52b9d5
