A2M,ABCA1,ACKR1,ACSL3,ADH1C,AHR,AKT3,ALDH1A1,AOC3,AR,ARID1B,ASAH1,ASXL1,ASXL2,ASXL3,BCL9,BIRC3,BRCA1,BRD4,BTN3A1,CCL4,CCND1,CCNE1,CTLA4,CD163,CD19,CD1A,CD1B,CD1D,CD1E,CD27,CD274,CD4,CD79A,CD86,CD8A,CD8B,CDH2,CDH3,CDH5,CDK1,CDK4,CDK6,CEACAM7,CHEK2,CLEC3A,COPZ2,CREBBP,CSF2RB,CXCR2,CXCR4,DCLK1,DDR2,DNAH7,DNMT1,DOCK11,DST,EDNRB,EPCAM,ERBB2,ESR1,EZH2,FBXW7,FGB,FGFR1,FGFR2,FGG,FOXA1,FOXC1,FYN,GAS1,GATA3,GIMAP7,GJA1,GJA4,GLDC,GNG11,GNLY,GPX4,HCLS1,HSP90AB1,HSPA5,IDO1,IFNG,IL2RA,IL2RB,IL6,IL7R,INMT,ITGAX,KMT2D,KRT14,KRT5,KRT6B,LAG3,LAMC2,LCP2,LRPPRC,MAP2K4,MDGA2,MS4A1,MTOR,MYB,MYC,NOTCH1,NOTCH3,NOTCH4,NPR1,OLAH,PALB2,PCDH15,PCK1,PDCD1LG2,PDE2A,PDGFRA,PDGFRB,PGF,PGR,PHLDA2,PIK3CA,PIK3R1,PKN1,PRKD2,PTEN,PTK6,RAD51C,RDH12,RNF213,ROR1,SELL,SERPINA9,SNAI1,SOD3,SPARCL1,SRC,STAT1,STAT2,STAT3,TBC1D1,TFF1,THBD,TIGIT,TOP2A,TRAP1,TYMS,UBE2C,USP6NL,VAV3,VEGFB,VEGFC,VIM,VTCN1,WTAP,XCL1,YES1,YOD1,tnbc,case_id
9.0918946167697,6.173786103901937,4.605170185988092,8.864181369765426,1.6094379124341005,6.523562306149512,6.184148890937483,5.303304908059076,5.627621113690637,8.977146484808472,7.385230923066573,10.108792945720458,8.105609402299896,7.444833273892193,4.499809670330265,7.388327859577107,6.432940092739179,7.1785454837637,8.291045131081729,6.643789733147672,3.295836866004329,11.234678739304933,5.537334267018537,1.791759469228055,5.717027701406222,2.8903717578961645,1.0986122886681098,0.6931471805599453,3.4011973816621555,2.3978952727983707,6.030685260261263,4.0943445622221,6.498282149476434,4.8283137373023015,4.74493212836325,3.5263605246161616,2.1972245773362196,4.867534450455582,5.3230099791384085,6.7580945044277305,7.254177846456518,8.059276223305648,5.8944028342648505,3.688879454113936,5.883322388488279,2.6390573296152584,5.602118820879701,8.58316818033977,4.77912349311153,2.4849066497880004,6.35088571671474,9.63456180856679,6.405228458030842,5.241747015059643,8.340456012916183,5.147494476813453,8.90150275745161,5.10594547390058,8.877800393882575,9.3672586470476,8.605204068738951,6.721425700790643,6.021023349349527,0.6931471805599453,8.536211197252,4.997212273764115,0.0,9.043340831280013,3.367295829986474,6.045005314036012,4.634728988229636,10.029899914890564,4.820281565605037,6.553933404025811,5.7745515455444085,2.0794415416798357,5.902633333401366,2.833213344056216,8.933927891782632,6.202535517187923,11.109398477492324,10.294075881413862,2.6390573296152584,0.6931471805599453,2.5649493574615367,4.382026634673881,1.3862943611198906,4.564348191467836,3.8918202981106265,6.139884552226255,8.54907938027856,0.0,1.791759469228055,0.0,3.091042453358316,7.55171221535131,5.6937321388027,8.513185170018698,7.48324441607385,0.0,4.836281906951478,8.212568398234145,7.796469243086058,8.135346948906706,7.053585727193677,8.003363058629947,6.54965074223381,4.672828834461906,0.6931471805599453,6.413458957167357,0.6931471805599453,1.0986122886681098,2.995732273553991,5.303304908059076,6.040254711277414,8.476996001664824,4.997212273764115,8.15162164696975,5.950642552587727,7.261927092702751,8.283999304248526,8.683724062303869,7.636269603379373,8.028781162487148,7.92588031673756,6.45833828334479,1.9459101490553132,9.268043082104471,3.80666248977032,4.852030263919617,5.541263545158426,4.394449154672439,4.6443908991413725,8.117908942383155,8.100161446936607,8.082402253926244,7.931644021454311,9.418329675518716,6.274762021241939,4.727387818712341,7.0825485693553,2.995732273553991,8.959183074206774,8.188133414510478,6.859614903654202,6.833031732786201,6.1675164908883415,8.821879862683842,7.227662498728654,4.709530201312334,9.3888212293842,1.0986122886681098,6.863803391452954,0.6931471805599453,7.561121589530238,5.645446897643238,False,6E7D5EC6-A469-467C-B748-237353C23416
8.892199092039693,6.082218910376446,5.298317366548036,7.867871490396322,1.791759469228055,7.519149957669823,5.82600010738045,7.944137491114112,6.118097198041348,4.844187086458591,7.362010551259734,8.669399124305569,7.415175109613295,6.54965074223381,0.6931471805599453,6.816735880594968,6.0063531596017325,5.921578419643816,8.059592328887545,6.784457062637643,4.7535901911063645,8.24564690087386,5.424950017481403,4.204692619390966,6.023447592961033,3.610917912644224,0.6931471805599453,0.6931471805599453,3.7612001156935624,2.6390573296152584,6.09807428216624,4.875197323201151,7.191429330036379,5.7430031878094825,5.480638923341991,6.5638555265321274,4.61512051684126,4.51085950651685,6.680854678790215,6.747586526829315,6.926577033222725,7.906915488678587,7.080026499922591,5.147494476813453,5.908082938168931,8.210124405164267,7.295735072749282,7.615298339825815,5.7430031878094825,1.6094379124341005,6.641182169740591,5.8916442118257715,6.495265555937008,3.5263605246161616,7.893572073504902,5.480638923341991,8.3243363327069,4.430816798843313,9.087607606593886,12.194617282684325,4.430816798843313,7.051855622955894,6.234410725718371,2.995732273553991,7.577121930876679,4.430816798843313,0.6931471805599453,8.68270762989381,4.127134385045092,6.336825731146441,6.246106765481563,8.93353229607628,5.638354669333745,6.96979066990159,5.429345628954441,2.70805020110221,5.777652323222656,5.220355825078324,8.73985662749357,6.99117688712121,10.301525144815496,9.216620609933331,6.90975328164481,3.258096538021482,4.624972813284271,6.421622267806518,3.1354942159291497,6.324358962381311,3.4657359027997265,6.366470447731438,7.77485576666552,5.707110264748875,5.910796644040527,3.6375861597263857,5.814130531825066,5.579729825986222,6.437751649736401,8.188133414510478,6.320768294250582,3.9318256327243257,4.672828834461906,7.0925737159746784,6.16541785423142,5.1647859739235145,6.70196036600254,8.705828110266784,6.298949246855942,5.087596335232384,0.6931471805599453,5.926926025970411,0.0,2.1972245773362196,4.465908118654584,5.3230099791384085,6.131226489483141,8.289288323000317,5.293304824724492,3.367295829986474,6.352629396319567,6.432940092739179,7.38770923908104,8.0925452638913,7.645397699428633,7.065613363597717,7.736743682453495,6.396929655216146,3.1354942159291497,8.989444293202451,3.8918202981106265,6.150602768446279,1.0986122886681098,5.056245805348308,4.820281565605037,7.786136437783072,6.741700694652055,8.798001694924846,7.917171988845776,8.335671314792847,6.889591308354466,5.159055299214529,5.978885764901122,5.017279836814924,7.7336835707759,7.557994958530806,6.705639094860003,7.248504072370611,6.405228458030842,6.961296045910167,7.632885505395133,5.598421958998375,9.662879887470275,6.608000625296087,7.030857476116121,2.302585092994046,7.124478262493424,5.303304908059076,False,55262FCB-1B01-4480-B322-36570430C917
8.540323608805092,6.104793232414985,4.812184355372417,6.966967138613983,1.791759469228055,6.102558594613569,5.476463551931511,4.912654885736052,6.410174881966167,6.9726062513017535,6.771935555839602,6.926577033222725,6.642486801367256,6.234410725718371,1.0986122886681098,6.028278520230698,5.71042701737487,4.787491742782046,7.290292882446597,5.902633333401366,4.060443010546419,8.667680024690174,4.672828834461906,3.4657359027997265,6.104793232414985,3.258096538021482,0.0,1.9459101490553132,3.332204510175204,3.49650756146648,5.673323267171493,3.218875824868201,6.760414691083428,4.709530201312334,4.77912349311153,5.66988092298052,4.110873864173311,4.5217885770490405,5.2574953720277815,6.395261598115449,7.297091005160418,7.729295674310482,4.927253685157205,2.4849066497880004,4.990432586778736,0.0,5.375278407684165,6.821107472256465,4.624972813284271,1.0986122886681098,7.001245622069476,6.089044875446846,5.697093486505405,2.302585092994046,7.085064293952548,5.37989735354046,7.20414929203594,4.442651256490317,8.62604759632832,8.848652886213905,8.38662882139512,5.720311776607412,5.568344503761097,0.0,9.084096645401932,6.133398042996649,2.1972245773362196,7.903965634032166,4.663439094112067,6.317164686747284,5.765191102784844,8.760139370026627,4.927253685157205,6.278521424165844,5.308267697401205,3.970291913552122,5.981414211254481,4.276666119016055,8.37309184744198,6.520621127558696,9.778830947936571,9.325987795502144,4.5217885770490405,1.0986122886681098,3.713572066704308,5.746203190540153,2.302585092994046,6.620073206530356,2.6390573296152584,5.4680601411351315,7.237778191923443,1.3862943611198906,1.0986122886681098,0.0,3.58351893845611,4.477336814478207,5.877735781779639,7.553286605600419,5.517452896464707,0.0,4.3694478524670215,6.55250788703459,6.068425588244111,6.595780513961311,6.186208623900494,7.840312983320164,5.916202062607435,4.948759890378168,0.6931471805599453,5.365976015021851,0.0,3.1780538303479458,3.713572066704308,4.394449154672439,6.025865973825314,8.144098463338524,5.521460917862246,5.638354669333745,6.1224928095143865,5.666426688112432,6.386879319362645,7.7458682297922685,6.841615476477592,6.906754778648554,4.7535901911063645,5.062595033026967,2.3978952727983707,8.158229916959494,3.1354942159291497,5.6240175061873385,2.9444389791664403,5.537334267018537,4.74493212836325,7.400009517162692,6.947937068614969,7.677400430514807,7.301822342137932,7.544332108053688,6.253828811575473,4.770684624465665,5.5134287461649825,4.709530201312334,8.107720061910534,7.180069874302796,6.220590170099739,6.598509028614515,4.912654885736052,7.96693349840484,6.823286122355687,4.812184355372417,9.60123315090109,0.6931471805599453,6.725033642166843,2.9444389791664403,6.2878585601617845,5.187385805840755,False,427D0648-3F77-4FFC-B52C-89855426D647
9.53899642739739,6.899723107284872,7.370860166536716,8.471777327885755,3.737669618283368,6.9363427358340495,6.856461984594587,5.971261839790462,6.220590170099739,8.57130251706327,7.801391320291485,8.706986763048892,7.364547014255642,6.75343791859778,2.1972245773362196,7.577121930876679,7.0326242610280065,5.293304824724492,8.206037762778815,6.727431724850855,5.521460917862246,10.200773361130604,4.30406509320417,4.02535169073515,5.44673737166631,3.332204510175204,2.9444389791664403,2.833213344056216,3.912023005428146,4.430816798843313,6.082218910376446,4.442651256490317,7.226209010100671,6.063785208687608,5.298317366548036,5.303304908059076,3.784189633918261,9.30801139914963,7.187657164114956,6.90975328164481,6.706862336602747,8.21554741194707,5.934894195619588,2.772588722239781,5.902633333401366,4.5217885770490405,6.660575149839686,7.841099765422119,6.376726947898627,1.6094379124341005,7.608374474380783,6.539585955617669,7.368339686311381,4.709530201312334,7.952263308657046,6.066108090103747,8.555836815008442,5.313205979041787,8.729720590267258,10.770209817441788,8.084254106307318,6.269096283706261,6.154858094016418,2.302585092994046,8.36240897761537,6.198478716492308,1.3862943611198906,9.158204617555654,5.8664680569332965,6.638567789166521,7.541683099882111,9.365718869155696,5.231108616854587,8.068402958569699,6.003887067106539,1.6094379124341005,6.565264970035361,4.955827057601261,9.418735700941484,6.836259277277067,10.661813674121044,9.833494180715594,3.9889840465642745,0.6931471805599453,4.23410650459726,6.104793232414985,4.0943445622221,6.2766434893416445,5.181783550292085,6.075346031088684,7.859413154693583,8.631949428714426,8.397508348470257,6.551080335043404,4.02535169073515,7.699389406256737,6.349138991379798,8.246695943718557,6.20050917404269,0.0,3.4339872044851463,7.670894831362117,8.237743803890933,7.473637108496206,7.186144304522325,9.323222529032856,6.248042874508429,5.247024072160486,0.0,5.75890177387728,0.0,0.6931471805599453,4.204692619390966,5.4680601411351315,7.298445101508147,9.1834829178063,5.707110264748875,7.967626739333816,6.429719478039138,6.68586094706836,8.091933455979893,8.237214703349489,7.436027816351848,7.884576510596324,6.626717749249025,6.194405391104672,3.6635616461296463,9.002331708246244,4.912654885736052,5.402677381872279,0.6931471805599453,4.919980925828125,6.113682179832232,8.924123891686012,7.893198869544609,8.558718938244736,8.109224953089955,8.658519127506672,7.1204443723924875,9.681281062043258,6.501289670540389,5.170483995038151,7.0909098220799835,7.617759576608505,6.982862751468942,6.542471960506805,6.322565239927284,8.284504227258497,7.502186486602924,5.796057750765372,10.363188288785969,8.196161139282902,7.486613313139955,2.8903717578961645,7.240649694255466,6.09807428216624,False,C31900A4-5DCD-4022-97AC-638E86E889E4
9.389657419749838,6.841615476477592,5.231108616854587,8.776012719182917,1.791759469228055,7.050122520269059,7.659171367666058,6.698268054115413,5.493061443340548,8.55756708555451,7.799753318287247,8.24143968982973,7.78155595923534,6.866933284461882,2.6390573296152584,7.15305163493748,5.860786223465865,6.082218910376446,8.530109416682784,6.8679744089702925,4.672828834461906,9.396155818024392,4.219507705176107,4.127134385045092,6.762729506931879,2.772588722239781,2.4849066497880004,1.3862943611198906,3.58351893845611,3.49650756146648,5.393627546352362,4.454347296253507,7.293697720601438,4.634728988229636,5.598421958998375,4.867534450455582,3.218875824868201,5.1298987149230735,6.598509028614515,6.551080335043404,6.453624998892692,8.149601735736155,5.8805329864007,1.6094379124341005,5.976350909297934,5.4638318050256105,6.852242569051878,8.10258642539079,5.616771097666572,2.302585092994046,7.52456122628536,5.056245805348308,7.372118028337787,4.672828834461906,8.602820277383675,5.983936280687191,8.170468578330674,5.153291594497779,7.358193752733032,9.659630959624376,8.844336332748933,6.066108090103747,6.095824562432225,0.0,8.286521373681236,7.009408932708637,0.0,9.053101595549691,5.2832037287379885,6.62273632394984,7.940939762327791,9.786054455644033,4.718498871295094,8.35772841676521,5.176149732573829,2.833213344056216,6.423246963533519,3.688879454113936,8.09040229659332,6.851184927493743,10.39010244758706,9.534378481388618,3.80666248977032,0.0,4.1588830833596715,5.402677381872279,1.3862943611198906,6.037870919922137,3.4011973816621555,6.349138991379798,7.889084407035514,8.158516244806831,8.142645185942795,6.54534966033442,3.784189633918261,6.882437470997847,6.270988431858299,8.10258642539079,6.511745329644728,0.0,3.688879454113936,7.526717561352706,7.848543482456679,8.53346016388011,7.283448228756631,9.166492972195906,6.327936783729195,4.68213122712422,0.0,6.298949246855942,0.6931471805599453,0.6931471805599453,4.276666119016055,4.9344739331306915,7.471932078245122,9.140239744296691,5.529429087511423,8.5956346177228,4.584967478670572,6.849066282633458,7.895808377083183,8.6347984334905,7.3987862754199485,7.802618063442671,5.7899601708972535,6.2422232654551655,2.3978952727983707,8.604654467186231,5.030437921392435,4.955827057601261,3.8501476017100584,4.23410650459726,5.41164605185504,9.35504659297544,7.355641102974253,9.04357715409808,8.19450550976564,9.18204377282107,7.126890808898808,8.77137018531062,6.658011045870748,4.709530201312334,7.838737559599282,7.853216388156072,6.880384082186005,6.028278520230698,6.428105272684596,7.753623546559746,7.663407664893479,5.484796933490655,10.376891643652485,8.62299361030245,7.610357618312838,1.791759469228055,7.297091005160418,5.746203190540153,False,6623FC5E-00BE-4476-967A-CBD55F676EA6
9.329899607033822,6.45833828334479,6.705639094860003,7.898039690764619,1.6094379124341005,6.93537044601511,6.617402977974478,6.634633357861686,6.212606095751519,8.302761580704049,7.404887575616125,8.498825534058053,7.295735072749282,6.3578422665081,3.091042453358316,7.148345743900068,6.008813185442595,5.247024072160486,7.613818684808629,6.855408798609928,4.30406509320417,8.91905180393029,3.9318256327243257,3.6635616461296463,5.111987788356544,3.713572066704308,1.791759469228055,1.791759469228055,4.02535169073515,4.07753744390572,5.924255797414532,3.9889840465642745,7.141245122350491,5.429345628954441,5.365976015021851,5.910796644040527,4.718498871295094,4.0943445622221,6.542471960506805,6.646390514847729,5.41164605185504,7.899153483343097,5.493061443340548,0.0,5.786897381366708,1.9459101490553132,6.150602768446279,7.5569505720129,5.777652323222656,2.3978952727983707,7.537962659768208,5.3471075307174685,6.849066282633458,4.248495242049359,7.385851078125209,5.717027701406222,7.993957547573565,4.700480365792417,8.135346948906706,9.09862638234618,8.669055540725484,5.552959584921617,5.91350300563827,0.0,7.87777633327726,6.361302477572996,0.6931471805599453,8.641709066113805,5.043425116919247,6.54965074223381,6.6039438246004725,9.623707509980202,5.645446897643238,7.409136443920128,5.493061443340548,3.610917912644224,6.647688373563329,4.955827057601261,8.515591910049263,7.086737934510577,9.998615897627705,9.57865728444884,4.875197323201151,1.6094379124341005,3.218875824868201,6.056784013228625,1.6094379124341005,6.236369590203704,4.394449154672439,6.55250788703459,7.431299675155903,7.833600223661104,7.845807502637805,5.438079308923196,4.07753744390572,6.408528791059498,6.340359303727752,7.912789220690681,6.29156913955832,0.0,4.882801922586371,7.024649030453636,7.908754738783246,7.254884810077338,6.652863029353347,8.558718938244736,6.354370040797351,4.941642422609304,0.0,5.676753802268282,0.0,0.6931471805599453,4.700480365792417,5.0689042022202315,7.123672785204607,8.666991556504632,5.442417710521793,6.498282149476434,4.30406509320417,6.478509642208569,7.801391320291485,7.841492924460013,6.760414691083428,7.40184157874383,5.3612921657094255,5.683579767338681,3.044522437723423,8.289037098278483,3.8501476017100584,5.802118375377063,2.0794415416798357,4.941642422609304,5.676753802268282,9.097171673870545,6.925595197110468,8.325306029752582,7.769378609513984,8.517992871586802,7.009408932708637,6.261491684321042,6.111467339502679,4.927253685157205,6.359573868672378,7.271008538280992,6.0112671744041615,5.093750200806762,5.627621113690637,8.784774592161016,7.411556287811163,5.181783550292085,10.115125163664135,8.028781162487148,7.473637108496206,3.1354942159291497,6.602587892189336,5.963579343618446,False,86C6F993-327F-4525-9983-29C55625593A
9.200189020919808,6.660575149839686,6.760414691083428,7.727094484779841,3.6375861597263857,6.386879319362645,6.439350371100098,6.633318433280377,5.666426688112432,8.094988759303774,6.883462586413092,8.159660737063376,6.6052979209482015,5.978885764901122,1.0986122886681098,6.709304340258298,5.993961427306569,4.477336814478207,7.22983877815125,6.838405200847344,5.389071729816501,7.201916317531627,3.1354942159291497,4.382026634673881,6.584791392385716,3.5263605246161616,2.70805020110221,2.9444389791664403,3.784189633918261,4.060443010546419,5.921578419643816,4.762173934797756,7.425357887027151,5.3471075307174685,5.673323267171493,6.54965074223381,4.976733742420574,4.1588830833596715,6.579251212010101,6.272877006546167,5.666426688112432,7.52456122628536,5.4510384535657,1.9459101490553132,4.990432586778736,1.9459101490553132,5.918893854273146,6.93828448401696,5.823045895483019,1.791759469228055,7.400009517162692,5.488937726156687,6.208590026096629,4.48863636973214,7.095064377287131,5.568344503761097,7.292337176173877,4.04305126783455,7.080026499922591,9.076237387452702,7.908754738783246,5.159055299214529,6.1463292576688975,1.6094379124341005,7.037027614686276,6.3473892096560105,0.0,8.414052432496725,4.718498871295094,6.4425401664681985,6.194405391104672,8.379539026117442,5.768320995793772,7.987524479848767,5.337538079701318,2.833213344056216,6.040254711277414,5.659482215759621,8.393442383980062,7.168579897264035,9.220389707829185,8.893160828735379,5.541263545158426,2.0794415416798357,4.30406509320417,6.587550014824796,2.6390573296152584,5.424950017481403,3.5263605246161616,6.26530121273771,6.787844982309579,7.1308988302963465,7.21081845347222,4.007333185232471,5.220355825078324,6.543911845564792,6.52649485957079,7.614805364711073,6.061456918928017,0.0,4.7535901911063645,6.6293632534374485,6.648984550024776,6.6240652277998935,6.278521424165844,7.687538766201629,5.697093486505405,4.948759890378168,0.6931471805599453,5.332718793265369,0.0,0.6931471805599453,4.343805421853684,4.700480365792417,6.326149473155099,8.192847134592865,5.4510384535657,3.295836866004329,3.6375861597263857,6.154858094016418,6.9874902470009905,7.684324067681155,6.747586526829315,6.93537044601511,5.241747015059643,5.030437921392435,2.70805020110221,8.593969030218288,3.951243718581427,5.783825182329737,0.6931471805599453,4.127134385045092,5.0238805208462765,8.513185170018698,6.5722825426940075,9.282568005973063,7.714677473800927,8.541300266759471,6.4425401664681985,6.587550014824796,5.6240175061873385,5.438079308923196,5.272999558563747,6.8690144506657065,5.476463551931511,3.8918202981106265,5.43372200355424,7.842671474979457,7.210079628170788,5.111987788356544,9.84225024306494,8.786914938491025,7.176254532017144,3.5553480614894135,6.364750756851911,4.718498871295094,False,16FC3677-0393-4ED1-AD3F-C8355F056369
8.102889134640868,5.545177444479562,1.9459101490553132,8.878636747430072,1.0986122886681098,5.54907608489522,4.927253685157205,3.737669618283368,4.61512051684126,7.505492274737424,6.86484777797086,8.24143968982973,7.555905093611346,6.461468176353717,0.0,6.853299093186078,3.4339872044851463,6.1903154058531475,7.877397186353287,6.419994928147142,3.7612001156935624,10.293398993717526,4.948759890378168,1.3862943611198906,5.808142489980444,0.6931471805599453,2.772588722239781,0.0,1.9459101490553132,1.791759469228055,4.6913478822291435,3.044522437723423,6.234410725718371,1.9459101490553132,5.1298987149230735,4.927253685157205,2.3978952727983707,2.1972245773362196,6.173786103901937,5.342334251964811,7.007600613951853,7.602900462204755,3.8501476017100584,2.70805020110221,6.664409020350408,4.6913478822291435,3.1780538303479458,7.392031567514591,3.4657359027997265,0.6931471805599453,5.616771097666572,1.9459101490553132,4.59511985013459,3.828641396489095,7.364547014255642,3.4011973816621555,7.063903961472068,3.332204510175204,8.659386957119413,9.451480999992048,8.19533366716287,5.783825182329737,5.3706380281276624,0.0,7.197435354096591,6.866933284461882,0.6931471805599453,9.025936648977904,4.382026634673881,4.624972813284271,3.1780538303479458,9.563669725663818,3.4657359027997265,5.0689042022202315,4.836281906951478,1.791759469228055,5.241747015059643,3.970291913552122,8.763271714012943,5.424950017481403,10.346344779861354,10.08830598952867,1.9459101490553132,0.0,0.6931471805599453,4.04305126783455,1.6094379124341005,1.9459101490553132,1.9459101490553132,5.6240175061873385,7.1098794630722715,1.791759469228055,2.4849066497880004,0.0,3.9889840465642745,5.641907070938114,4.890349128221754,8.124743020385568,6.541029999189903,0.0,1.0986122886681098,6.8679744089702925,7.198931240688173,7.3453648404168685,6.52649485957079,8.014666370464942,5.0369526024136295,4.007333185232471,0.0,5.996452088619021,0.0,4.276666119016055,2.5649493574615367,4.2626798770413155,2.833213344056216,6.559615237493242,5.0106352940962555,4.795790545596741,4.02535169073515,6.186208623900494,5.135798437050262,8.715224041915372,6.980075940561763,7.822845290279774,6.71295620067707,5.6131281063880705,1.3862943611198906,8.44741429680832,1.791759469228055,2.5649493574615367,0.0,3.4011973816621555,4.174387269895637,6.453624998892692,7.415175109613295,7.950854857719988,7.176254532017144,8.867709208039386,4.844187086458591,10.13559084522181,5.19295685089021,1.0986122886681098,8.049107721326406,7.970394907191429,7.1316985104669115,6.9930151229329605,5.332718793265369,7.716015266642587,5.598421958998375,3.871201010907891,8.478244441277663,7.118826249062078,7.138073034044347,0.6931471805599453,5.262690188904886,5.288267030694535,False,2FD36838-5A83-433E-AC80-B1F77448E5AA
10.555916899817516,6.652863029353347,4.543294782270004,9.006509131694346,3.258096538021482,7.210079628170788,5.225746673713202,7.96311205897929,5.308267697401205,5.278114659230517,8.075271546297458,7.918992488165245,7.969011781106478,7.507690077819904,5.123963979403259,7.093404625868766,4.795790545596741,6.066108090103747,8.304247465078474,6.525029657843462,2.8903717578961645,9.617537312929104,4.382026634673881,1.3862943611198906,5.598421958998375,0.6931471805599453,0.0,0.0,2.5649493574615367,1.791759469228055,4.74493212836325,2.1972245773362196,5.438079308923196,2.3978952727983707,3.7612001156935624,3.737669618283368,3.9889840465642745,4.3694478524670215,8.028781162487148,6.892641641172089,5.680172609017068,8.12058871174027,9.001346243766392,0.6931471805599453,5.707110264748875,0.6931471805599453,5.429345628954441,8.574895901544526,4.007333185232471,2.3978952727983707,6.551080335043404,5.971261839790462,7.795646536334594,4.02535169073515,7.861341795599989,4.477336814478207,9.670293665368416,5.765191102784844,8.305731144875866,9.0441677169216,6.947937068614969,6.2422232654551655,6.940222469119639,1.3862943611198906,10.128189888314331,9.20432229965062,0.6931471805599453,6.525029657843462,7.9247959139564355,6.883462586413092,6.324358962381311,6.666956792429207,3.951243718581427,7.264730177929867,4.394449154672439,1.3862943611198906,5.123963979403259,1.0986122886681098,8.097426298597213,5.75890177387728,10.413492839918217,9.582593345878234,3.80666248977032,0.0,2.4849066497880004,2.9444389791664403,3.295836866004329,3.951243718581427,5.170483995038151,3.912023005428146,8.531096096585228,9.295140973668648,10.772833416633738,5.43372200355424,3.5553480614894135,8.313852267398207,4.770684624465665,8.659039915644474,7.065613363597717,1.0986122886681098,0.6931471805599453,7.894318063841624,6.806829360392176,9.160414563206457,8.427487278331744,9.199986959896693,5.575949103146316,4.584967478670572,1.9459101490553132,6.082218910376446,0.0,2.5649493574615367,2.5649493574615367,4.709530201312334,8.37309184744198,6.880384082186005,4.276666119016055,2.1972245773362196,3.8918202981106265,6.946975992135418,9.85087760226383,7.382124365737512,7.210079628170788,8.124743020385568,3.713572066704308,6.037870919922137,2.5649493574615367,8.038512020976814,6.85751406254539,2.9444389791664403,0.0,2.1972245773362196,5.811140992976701,8.899457906353966,6.86484777797086,8.014666370464942,7.890956716138919,9.051110146405623,8.271804031154709,2.3978952727983707,4.68213122712422,0.0,7.161622002939187,8.04044688130311,6.82001636467413,5.043425116919247,7.134093721192866,7.228388451573604,6.822197390620491,3.970291913552122,11.113641215937143,8.892473968347087,7.463936604468925,0.6931471805599453,8.07215530818825,6.282266746896006,False,0045349c-69d9-4306-a403-c9c1fa836644
10.562379670666964,7.903226808730733,7.239214973779806,9.895808141192258,1.791759469228055,7.677400430514807,7.302496423727326,6.536691597591305,7.537962659768208,9.00859131751613,8.301273485191347,9.451323841418724,8.224431573221159,7.701652362642226,3.258096538021482,8.140898460607852,6.727431724850855,6.156978985585555,7.857867559331803,7.117205503164344,4.219507705176107,10.373428679828658,4.30406509320417,3.1354942159291497,6.559615237493242,2.3978952727983707,2.70805020110221,1.6094379124341005,3.951243718581427,3.737669618283368,5.666426688112432,4.962844630259907,7.203405521083095,4.553876891600541,5.786897381366708,5.0369526024136295,3.367295829986474,5.937536205082426,8.210396255104774,7.732369222284388,6.882437470997847,8.14351740579748,6.664409020350408,3.4011973816621555,5.556828061699537,4.812184355372417,6.100318952020064,8.608495349823023,6.48768401848461,2.302585092994046,7.375255778009755,6.8501261661455,7.615298339825815,4.6443908991413725,7.532088143541722,6.35088571671474,9.59709825261865,5.857933154483459,8.904086913938967,9.976552123393134,9.673822784231652,5.799092654460526,6.826545223556594,1.6094379124341005,8.641179171197228,6.8690144506657065,1.3862943611198906,9.492733482494351,6.073044534100405,6.811244378601294,6.963189985870238,10.066243953835242,6.206575926724928,8.917310693197807,6.186208623900494,3.5263605246161616,7.057036981697891,4.127134385045092,8.586346050104554,6.756932389247553,11.100737811101236,9.863238310628445,5.634789603169249,1.6094379124341005,4.5217885770490405,6.297109319933935,4.276666119016055,6.45833828334479,5.755742213586912,6.054439346269371,8.432941638968646,8.772610303280743,9.258940041812243,7.174724309836376,4.174387269895637,8.43511508038063,6.7580945044277305,9.193601047971883,7.280008252884188,0.6931471805599453,4.060443010546419,7.716460800176355,7.145196134997171,8.224431573221159,7.573017256052546,9.1248914101437,7.061334366910438,6.018593214496234,0.0,6.171700597410915,0.0,3.8501476017100584,5.049856007249537,5.950642552587727,7.407924322559599,9.329899607033822,6.255750041753367,7.050989447068045,4.7535901911063645,7.539027055823995,8.262300941787448,7.8961806086154915,7.791109510610028,8.164794804244766,6.906754778648554,6.003887067106539,2.3978952727983707,9.620726684403415,5.351858133476067,5.961005339623274,3.7612001156935624,5.293304824724492,6.274762021241939,9.75330399326998,7.96346006663897,9.610725934341048,8.400434630806041,9.655282570626548,7.896924656268864,9.090655529030204,7.284134806195205,4.795790545596741,8.075271546297458,7.764720544771477,5.942799375126701,6.416732282512326,6.695798917058491,8.400884069015854,7.558516743045645,6.035481432524756,10.474043280509886,7.323170717943469,8.124743020385568,1.9459101490553132,7.525639975041536,6.102558594613569,False,c462e422-eb8d-4daf-9897-2a9c6cbd783a
